dataset_group,fold,evaluation,dataset,classifier,Macro_F1,Accuracy,Precision_macro,Recall_macro,ROC_AUC,inner_fold
covid,2,synthetic_only_internal_cv,Standard_CTGAN,CatBoost,0.46464646464646464,0.6981132075471698,0.475,0.4884615384615385,0.45961538461538465,5.0
covid,2,synthetic_only_internal_cv,Standard_CTGAN,XGBoost,0.4044943820224719,0.6792452830188679,0.3673469387755102,0.45,0.47115384615384615,5.0
covid,2,train_synthetic_test_real_cv,SepAware_VariedGrid_Best,CatBoost,0.548406862745098,0.6716417910447762,0.5512820512820513,0.5470588235294118,0.5800000000000001,
covid,2,train_synthetic_test_real_cv,SepAware_VariedGrid_Best,XGBoost,0.5062358276643991,0.6119402985074627,0.506578947368421,0.5070588235294118,0.6011764705882352,
covid,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.6454033771106942,0.7407407407407407,0.6454033771106942,0.6454033771106942,0.7823639774859288,1.0
covid,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.7589285714285714,0.8148148148148148,0.7487179487179487,0.7729831144465291,0.7936210131332083,1.0
covid,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.7467166979362101,0.8148148148148148,0.7619047619047619,0.7357142857142858,0.8464285714285714,2.0
covid,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.7589285714285714,0.8148148148148148,0.7589285714285714,0.7589285714285714,0.8607142857142858,2.0
covid,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.750130958617077,0.8301886792452831,0.7802325581395348,0.7317307692307693,0.9115384615384615,3.0
covid,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.7705627705627706,0.8490566037735849,0.8207070707070707,0.7442307692307693,0.9461538461538461,3.0
covid,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.7114337568058076,0.8301886792452831,0.8315602836879432,0.6798076923076923,0.8461538461538461,4.0
covid,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.7120987654320987,0.7924528301886793,0.7184959349593496,0.7067307692307692,0.8538461538461539,4.0
covid,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.7644444444444445,0.8301886792452831,0.7723577235772358,0.7576923076923077,0.8596153846153847,5.0
covid,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.7763713080168776,0.8301886792452831,0.7701465201465202,0.7836538461538461,0.8673076923076923,5.0
covid,2,train_synthetic_test_real_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.5431818181818182,0.7313432835820896,0.5976190476190476,0.548235294117647,0.6011764705882352,
covid,2,train_synthetic_test_real_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.49242424242424243,0.7014925373134329,0.5178571428571428,0.5088235294117647,0.5376470588235294,
covid,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.39325842696629215,0.6481481481481481,0.3645833333333333,0.4268292682926829,0.5609756097560976,1.0
covid,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.4571259609698403,0.6851851851851852,0.4583333333333333,0.47748592870544093,0.5572232645403378,1.0
covid,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.5704545454545454,0.7407407407407407,0.6354166666666667,0.5696428571428571,0.6196428571428572,2.0
covid,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.5566502463054187,0.7222222222222222,0.5972644376899696,0.5571428571428572,0.5928571428571429,2.0
covid,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.3977272727272727,0.660377358490566,0.3645833333333333,0.4375,0.5153846153846153,3.0
covid,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.4745538664904164,0.7169811320754716,0.5025510204081632,0.5009615384615385,0.5634615384615385,3.0
covid,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.5546218487394958,0.7169811320754716,0.5763888888888888,0.5528846153846154,0.5557692307692308,4.0
covid,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.5835515976951283,0.7169811320754716,0.5953488372093023,0.5788461538461538,0.5480769230769231,4.0
covid,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.4044943820224719,0.6792452830188679,0.3673469387755102,0.45,0.5326923076923078,5.0
covid,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.4044943820224719,0.6792452830188679,0.3673469387755102,0.45,0.5961538461538461,5.0
covid,2,train_synthetic_test_real_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.5431818181818182,0.7313432835820896,0.5976190476190476,0.548235294117647,0.5788235294117647,
covid,2,train_synthetic_test_real_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.49242424242424243,0.7014925373134329,0.5178571428571428,0.5088235294117647,0.5670588235294117,
covid,2,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.48641304347826086,0.7407407407407407,0.5490196078431372,0.5140712945590994,0.5590994371482176,1.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.4967741935483871,0.7592592592592593,0.6346153846153846,0.5262664165103189,0.5103189493433395,1.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.5433403805496828,0.7037037037037037,0.5679347826086957,0.5446428571428571,0.5446428571428572,2.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.5090909090909091,0.7037037037037037,0.5416666666666666,0.5214285714285715,0.5625,2.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.46464646464646464,0.6981132075471698,0.475,0.4884615384615385,0.6326923076923077,3.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.46464646464646464,0.6981132075471698,0.475,0.4884615384615385,0.5961538461538461,3.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.4745538664904164,0.7169811320754716,0.5025510204081632,0.5009615384615385,0.5884615384615385,4.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.5550617283950617,0.6792452830188679,0.556910569105691,0.5538461538461539,0.5673076923076923,4.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.5280251440544788,0.6792452830188679,0.5337209302325582,0.5278846153846154,0.5846153846153846,5.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.5069767441860465,0.6981132075471698,0.5232919254658386,0.5144230769230769,0.5653846153846154,5.0
covid,2,train_synthetic_test_real_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.5129802699896158,0.6865671641791045,0.5271929824561403,0.518235294117647,0.571764705882353,
covid,2,train_synthetic_test_real_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.4273504273504274,0.6417910447761194,0.4176245210727969,0.44941176470588234,0.5870588235294117,
covid,2,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.4751918158567775,0.6481481481481481,0.475,0.47936210131332085,0.6604127579737336,1.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.5178571428571428,0.6666666666666666,0.5200845665961945,0.5178236397748593,0.6360225140712946,1.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.6318181818181818,0.7777777777777778,0.7291666666666666,0.6178571428571429,0.8017857142857142,2.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.7339901477832512,0.8333333333333334,0.8434650455927051,0.7017857142857142,0.8017857142857143,2.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.4745538664904164,0.7169811320754716,0.5025510204081632,0.5009615384615385,0.6019230769230769,3.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.5069767441860465,0.6981132075471698,0.5232919254658386,0.5144230769230769,0.6076923076923078,3.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.6558441558441558,0.7735849056603774,0.6868686868686869,0.6423076923076924,0.8096153846153846,4.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.7306910569105691,0.8113207547169812,0.7467532467532467,0.7192307692307692,0.7942307692307692,4.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.673389355742297,0.7924528301886793,0.7236111111111111,0.6548076923076923,0.6961538461538462,5.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.659753086419753,0.7547169811320755,0.6646341463414633,0.6557692307692308,0.6711538461538461,5.0
covid,2,train_synthetic_test_real_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.548406862745098,0.6716417910447762,0.5512820512820513,0.5470588235294118,0.5800000000000001,
covid,2,train_synthetic_test_real_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.5062358276643991,0.6119402985074627,0.506578947368421,0.5070588235294118,0.6011764705882352,
covid,2,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.6454033771106942,0.7407407407407407,0.6454033771106942,0.6454033771106942,0.7823639774859288,1.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.7589285714285714,0.8148148148148148,0.7487179487179487,0.7729831144465291,0.7936210131332083,1.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.7467166979362101,0.8148148148148148,0.7619047619047619,0.7357142857142858,0.8464285714285714,2.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.7589285714285714,0.8148148148148148,0.7589285714285714,0.7589285714285714,0.8607142857142858,2.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.750130958617077,0.8301886792452831,0.7802325581395348,0.7317307692307693,0.9115384615384615,3.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.7705627705627706,0.8490566037735849,0.8207070707070707,0.7442307692307693,0.9461538461538461,3.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.7114337568058076,0.8301886792452831,0.8315602836879432,0.6798076923076923,0.8461538461538461,4.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.7120987654320987,0.7924528301886793,0.7184959349593496,0.7067307692307692,0.8538461538461539,4.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.7644444444444445,0.8301886792452831,0.7723577235772358,0.7576923076923077,0.8596153846153847,5.0
covid,2,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.7763713080168776,0.8301886792452831,0.7701465201465202,0.7836538461538461,0.8673076923076923,5.0
covid,2,train_synthetic_test_real_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.5819376026272578,0.7164179104477612,0.5992424242424242,0.5770588235294117,0.5670588235294117,
covid,2,train_synthetic_test_real_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.5013709361535448,0.7164179104477612,0.5437158469945355,0.5188235294117647,0.5482352941176469,
covid,2,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.5304347826086957,0.6851851851851852,0.5363636363636364,0.5300187617260788,0.5328330206378987,1.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.4862579281183932,0.6666666666666666,0.4888888888888889,0.4915572232645403,0.5431519699812383,1.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.4,0.6666666666666666,0.36,0.45,0.5821428571428572,2.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.4,0.6666666666666666,0.36,0.45,0.5839285714285715,2.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.3977272727272727,0.660377358490566,0.3645833333333333,0.4375,0.425,3.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.4453488372093023,0.660377358490566,0.4409937888198757,0.4634615384615385,0.3980769230769231,3.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.49523809523809526,0.6792452830188679,0.5027777777777778,0.5019230769230769,0.55,4.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.45493042952208107,0.6792452830188679,0.4556737588652482,0.47596153846153844,0.5903846153846154,4.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.46464646464646464,0.6981132075471698,0.475,0.4884615384615385,0.5019230769230769,5.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.47249869041382925,0.6415094339622641,0.4720930232558139,0.47692307692307695,0.4980769230769231,5.0
covid,2,train_synthetic_test_real_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.5705128205128205,0.7014925373134329,0.5811965811965812,0.5670588235294117,0.5894117647058823,
covid,2,train_synthetic_test_real_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.46659743856005537,0.6567164179104478,0.46842105263157896,0.4788235294117647,0.5964705882352941,
covid,2,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.4,0.6666666666666666,0.3673469387755102,0.43902439024390244,0.5553470919324579,1.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.4862579281183932,0.6666666666666666,0.4888888888888889,0.4915572232645403,0.5684803001876173,1.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.39325842696629215,0.6481481481481481,0.35714285714285715,0.4375,0.6410714285714285,2.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.5090909090909091,0.7037037037037037,0.5416666666666666,0.5214285714285715,0.6178571428571429,2.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.5686046511627907,0.7358490566037735,0.6055900621118012,0.5653846153846154,0.5884615384615384,3.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.5069767441860465,0.6981132075471698,0.5232919254658386,0.5144230769230769,0.5884615384615384,3.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.5411255411255411,0.6981132075471698,0.553030303030303,0.5403846153846154,0.6211538461538462,4.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.5691056910569106,0.6981132075471698,0.5746753246753247,0.5663461538461538,0.6134615384615384,4.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.48376623376623373,0.660377358490566,0.4861111111111111,0.4894230769230769,0.7288461538461538,5.0
covid,2,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.4453488372093023,0.660377358490566,0.4409937888198757,0.4634615384615385,0.7,5.0
covid,2,train_synthetic_test_real_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.4939244663382594,0.6567164179104478,0.49772727272727274,0.49823529411764705,0.588235294117647,
covid,2,train_synthetic_test_real_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.5705128205128205,0.7014925373134329,0.5811965811965812,0.5670588235294117,0.6188235294117647,
covid,2,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.4291754756871036,0.6296296296296297,0.42222222222222217,0.44090056285178236,0.5347091932457786,1.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.4291754756871036,0.6296296296296297,0.42222222222222217,0.44090056285178236,0.5891181988742964,1.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.4862579281183932,0.6666666666666666,0.4945652173913043,0.49642857142857144,0.5392857142857143,2.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.4477272727272727,0.6666666666666666,0.44791666666666663,0.4732142857142857,0.5589285714285714,2.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.5069767441860465,0.6981132075471698,0.5232919254658386,0.5144230769230769,0.676923076923077,3.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.5546218487394958,0.7169811320754716,0.5763888888888888,0.5528846153846154,0.7153846153846154,3.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.5686046511627907,0.7358490566037735,0.6055900621118012,0.5653846153846154,0.6692307692307693,4.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.6229674796747967,0.7358490566037735,0.6320346320346321,0.6173076923076923,0.6682692307692307,4.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.4847222222222222,0.7358490566037735,0.5466666666666666,0.5134615384615384,0.5884615384615385,5.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.5062111801242236,0.7735849056603774,0.8846153846153846,0.5384615384615384,0.6403846153846154,5.0
covid,2,train_synthetic_test_real_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.45724572457245727,0.5970149253731343,0.4564950980392157,0.4582352941176471,0.5494117647058824,
covid,2,train_synthetic_test_real_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.44166666666666665,0.6119402985074627,0.43803418803418803,0.44882352941176473,0.5605882352941176,
covid,2,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.5433403805496828,0.7037037037037037,0.5555555555555556,0.5422138836772983,0.5534709193245779,1.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.5714285714285714,0.7037037037037037,0.5771670190274841,0.5684803001876173,0.5797373358348968,1.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.5433403805496828,0.7037037037037037,0.5679347826086957,0.5446428571428571,0.7214285714285714,2.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.625,0.7407407407407407,0.6477272727272727,0.6160714285714286,0.7803571428571429,2.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.5069767441860465,0.6981132075471698,0.5232919254658386,0.5144230769230769,0.6846153846153846,3.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.5411255411255411,0.6981132075471698,0.553030303030303,0.5403846153846154,0.7230769230769232,3.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.6229674796747967,0.7358490566037735,0.6320346320346321,0.6173076923076923,0.7134615384615384,4.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.6432692307692307,0.7358490566037735,0.6432692307692307,0.6432692307692307,0.7480769230769231,4.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.4111111111111111,0.6981132075471698,0.37,0.4625,0.5576923076923077,5.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.5831820931639443,0.7547169811320755,0.6436170212765957,0.5778846153846154,0.5634615384615386,5.0
covid,2,train_synthetic_test_real_cv,Fixed_Balanced_high_sep1.0_anchor0.5,CatBoost,0.5376537653765376,0.6567164179104478,0.5386029411764706,0.5370588235294118,0.6047058823529412,
covid,2,train_synthetic_test_real_cv,Fixed_Balanced_high_sep1.0_anchor0.5,XGBoost,0.5224780701754386,0.6119402985074627,0.5232919254658386,0.5264705882352941,0.5776470588235294,
covid,2,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,CatBoost,0.6575052854122622,0.7777777777777778,0.6888888888888889,0.6435272045028143,0.8686679174484052,1.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,XGBoost,0.7716701902748414,0.8518518518518519,0.8222222222222222,0.7448405253283301,0.8949343339587242,1.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,CatBoost,0.6575052854122622,0.7777777777777778,0.7146739130434783,0.6410714285714286,0.8303571428571428,2.0
covid,2,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,XGBoost,0.6785714285714286,0.7777777777777778,0.7090909090909091,0.6642857142857143,0.8196428571428572,2.0
